<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
QE,20070606,7324.97,7324.97,7324.97,7324.97,11889505
QE,20070605,7313.05,7313.05,7313.05,7313.05,16307046
QE,20070604,7429.74,7429.74,7429.74,7429.74,14047885
QE,20070603,7459.97,7459.97,7459.97,7459.97,15488757
QE,20070531,7307.51,7307.51,7307.51,7307.51,14820673
QE,20070530,7431.23,7431.23,7431.23,7431.23,20508779
QE,20070529,7562.15,7562.15,7562.15,7562.15,23610169
QE,20070528,7583.71,7583.71,7583.71,7583.71,48115084
QE,20070527,7749.37,7749.37,7749.37,7749.37,40220568
QE,20070524,7750.72,7750.72,7750.72,7750.72,34340170
QE,20070523,7754.12,7754.12,7754.12,7754.12,20084498
QE,20070522,7536.21,7536.21,7536.21,7536.21,21160402
QE,20070521,7495.57,7495.57,7495.57,7495.57,31668237
QE,20070520,7499.53,7499.53,7499.53,7499.53,35729898
QE,20070517,7360.49,7360.49,7360.49,7360.49,14472665
QE,20070516,7214.14,7214.14,7214.14,7214.14,9892297
QE,20070515,7245.77,7245.77,7245.77,7245.77,10620357
QE,20070514,7233.18,7233.18,7233.18,7233.18,16544999
QE,20070513,7184.1,7184.1,7184.1,7184.1,13600968
QE,20070510,7014.57,7014.57,7014.57,7014.57,6116001
QE,20070509,6929.67,6929.67,6929.67,6929.67,9324661
QE,20070508,7016.51,7016.51,7016.51,7016.51,12371278
QE,20070507,6883.82,6883.82,6883.82,6883.82,14325544
QE,20070506,6708.24,6708.24,6708.24,6708.24,22684735
QE,20070503,6641.87,6641.87,6641.87,6641.87,8150183
QE,20070502,6631.91,6631.91,6631.91,6631.91,7750692
QE,20070501,6571.13,6571.13,6571.13,6571.13,7269362
QE,20070430,6515.94,6515.94,6515.94,6515.94,5762809
QE,20070429,6488.17,6488.17,6488.17,6488.17,6294453
QE,20070426,6443.48,6443.48,6443.48,6443.48,4366222
QE,20070425,6429.06,6429.06,6429.06,6429.06,4817453
QE,20070424,6486.03,6486.03,6486.03,6486.03,6163146
QE,20070423,6505.6,6505.6,6505.6,6505.6,9069779
QE,20070422,6316.31,6316.31,6316.31,6316.31,7052729
QE,20070419,6255.41,6255.41,6255.41,6255.41,8422523
QE,20070418,6259.01,6259.01,6259.01,6259.01,10389324
QE,20070417,6249.64,6249.64,6249.64,6249.64,4937317
QE,20070416,6215,6215,6215,6215,5228831
QE,20070415,6172.57,6172.57,6172.57,6172.57,4105873
QE,20070412,6173.03,6173.03,6173.03,6173.03,5586912
QE,20070411,6147.88,6147.88,6147.88,6147.88,7819773
QE,20070410,6122.2,6122.2,6122.2,6122.2,8428388
QE,20070409,6062.9,6062.9,6062.9,6062.9,5903376
QE,20070408,6053.19,6053.19,6053.19,6053.19,9665342
QE,20070405,5983.96,5983.96,5983.96,5983.96,7107448
QE,20070404,5944.03,5944.03,5944.03,5944.03,8136640
QE,20070403,5945.3,5945.3,5945.3,5945.3,8361606
QE,20070402,6002.72,6002.72,6002.72,6002.72,9484765
QE,20070401,6027.36,6027.36,6027.36,6027.36,8835348
QE,20070329,6050.35,6050.35,6050.35,6050.35,19117601
QE,20070328,6071.99,6071.99,6071.99,6071.99,9433244
QE,20070327,6048.21,6048.21,6048.21,6048.21,10341675
QE,20070326,6060.16,6060.16,6060.16,6060.16,12713815
QE,20070325,6130.41,6130.41,6130.41,6130.41,12124043
QE,20070322,6154.23,6154.23,6154.23,6154.23,5456894
QE,20070321,6176.73,6176.73,6176.73,6176.73,7719434
QE,20070320,6158.12,6158.12,6158.12,6158.12,6481587
QE,20070319,6170.41,6170.41,6170.41,6170.41,6555347
QE,20070318,6184.08,6184.08,6184.08,6184.08,7512636
QE,20070315,6204.16,6204.16,6204.16,6204.16,8814046
QE,20070314,6161.2,6161.2,6161.2,6161.2,5540792
QE,20070313,6131.41,6131.41,6131.41,6131.41,4149758
QE,20070312,6099.27,6099.27,6099.27,6099.27,3861410
QE,20070311,6110.85,6110.85,6110.85,6110.85,4605968
QE,20070308,6190.72,6190.72,6190.72,6190.72,7166662
QE,20070307,6216.01,6216.01,6216.01,6216.01,8248487
QE,20070306,6254.17,6254.17,6254.17,6254.17,9184798
QE,20070305,6261.54,6261.54,6261.54,6261.54,8610604
QE,20070304,6274.62,6274.62,6274.62,6274.62,8484907
QE,20070301,6316.47,6316.47,6316.47,6316.47,10941891
QE,20070228,6305.21,6305.21,6305.21,6305.21,7733247
QE,20070227,6277.01,6277.01,6277.01,6277.01,8111169
QE,20070226,6204.62,6204.62,6204.62,6204.62,5828703
QE,20070225,6237.51,6237.51,6237.51,6237.51,6455622
QE,20070222,6281.97,6281.97,6281.97,6281.97,5689114
QE,20070221,6299.4,6299.4,6299.4,6299.4,4017896
QE,20070220,6280.12,6280.12,6280.12,6280.12,6247084
QE,20070219,6326.45,6326.45,6326.45,6326.45,7564290
QE,20070218,6391.52,6391.52,6391.52,6391.52,10258726
QE,20070215,6243.06,6243.06,6243.06,6243.06,8262347
QE,20070214,6116.93,6116.93,6116.93,6116.93,8953587
QE,20070213,6049.27,6049.27,6049.27,6049.27,9087063
QE,20070212,6150.32,6150.32,6150.32,6150.32,8345481
QE,20070211,6374.62,6374.62,6374.62,6374.62,7532285
QE,20070208,6426.27,6426.27,6426.27,6426.27,5680786
QE,20070207,6440.68,6440.68,6440.68,6440.68,5711206
QE,20070206,6456.16,6456.16,6456.16,6456.16,7128198
QE,20070205,6462.54,6462.54,6462.54,6462.54,9317254
QE,20070204,6501.13,6501.13,6501.13,6501.13,6192451
QE,20070201,6505.39,6505.39,6505.39,6505.39,6399826
QE,20070131,6434.02,6434.02,6434.02,6434.02,11862238
QE,20070130,6434.52,6434.52,6434.52,6434.52,11925051
QE,20070129,6544.97,6544.97,6544.97,6544.97,13728240
QE,20070128,6781.08,6781.08,6781.08,6781.08,8076163
QE,20070125,6839.14,6839.14,6839.14,6839.14,11541624
QE,20070124,6868.01,6868.01,6868.01,6868.01,11184987
QE,20070123,6928.26,6928.26,6928.26,6928.26,8508509
QE,20070122,6944.75,6944.75,6944.75,6944.75,13867816
QE,20070121,6931.41,6931.41,6931.41,6931.41,9212771
QE,20070118,6931.04,6931.04,6931.04,6931.04,11369585
QE,20070117,6959.66,6959.66,6959.66,6959.66,9045917
QE,20070116,6946.67,6946.67,6946.67,6946.67,8561648
QE,20070115,6887.79,6887.79,6887.79,6887.79,10280478
QE,20070114,6788.2,6788.2,6788.2,6788.2,14760142
QE,20070111,7050.8,7050.8,7050.8,6947.99,10043726
QE,20070110,7050.8,7050.8,7050.8,7050.8,8338864
QE,20070109,6941.19,6941.19,6941.19,6941.19,7340438
QE,20070108,6923.97,6923.97,6923.97,6923.97,9486959
QE,20070107,7023.73,7023.73,7023.73,7023.73,11927130
QE,20070104,7129.55,7129.55,7129.55,7129.55,11821778
QE,20070103,7120.69,7120.69,7120.69,7120.69,7914175
