<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ADX,20141127,4820.26,4820.82,4761.31,4797.9,78651257
ADX,20141126,4861.74,4866.38,4792.44,4820.26,117758983
ADX,20141125,4965.07,4982.07,4861.74,4861.74,204370975
ADX,20141124,4963.93,4988.51,4937.11,4965.07,164938267
ADX,20141123,4957.79,4991.54,4956.68,4963.93,154530418
ADX,20141120,4936.18,4957.79,4912.85,4957.79,119402034
ADX,20141119,4941.48,4969.62,4927.85,4936.18,102185099
ADX,20141118,4908.97,4954.68,4908.97,4941.48,72655312
ADX,20141117,4963.21,4973.54,4903.19,4908.97,84488055
ADX,20141116,4953.36,5004.1,4949.95,4963.21,166387688
ADX,20141113,4939.26,4967.64,4938.95,4953.36,476490686
ADX,20141112,4944.28,4960.76,4930.47,4939.26,286479477
ADX,20141111,4919.21,4944.28,4892.15,4944.28,478780829
ADX,20141110,4867.15,4924.18,4866.68,4919.21,223213888
ADX,20141109,4790.28,4891.91,4790.28,4867.15,102631488
ADX,20141106,4830.74,4846.65,4790.28,4790.28,166675050
ADX,20141105,4949.83,4949.83,4823.2,4830.74,147206069
ADX,20141104,4950.26,4958.92,4921.85,4949.83,102099061
ADX,20141103,4927.43,4951.98,4900.31,4950.26,101620244
ADX,20141102,4861.45,4964,4861.45,4927.43,148732631
ADX,20141030,4950.35,4951.77,4858.27,4861.45,150968300
ADX,20141029,4898.34,4969.28,4897.46,4950.35,76051460
ADX,20141028,4893.93,4911.34,4878.01,4898.34,89944625
ADX,20141027,4870.06,4900.96,4846.92,4893.93,62064318
ADX,20141026,4829.83,4870.79,4824.85,4870.06,64250999
ADX,20141023,4800.06,4832.88,4789.64,4829.83,109801720
ADX,20141022,4771.29,4840.55,4771.29,4800.06,86857085
ADX,20141021,4719.58,4771.29,4711.96,4771.29,114646264
ADX,20141020,4793.55,4837.88,4688.36,4719.58,84396354
ADX,20141019,4768.15,4862.08,4768.15,4793.55,86007633
ADX,20141016,4879.92,4879.92,4715.25,4768.15,136554022
ADX,20141015,4891.58,4937.75,4859.16,4879.92,152270671
ADX,20141014,4946.79,4946.79,4868.1,4891.58,81642226
ADX,20141013,4899.67,4899.67,4899.67,4913.33,71756481
ADX,20141012,5077.43,5077.43,4895.3,4899.67,134676933
ADX,20141009,5083.61,5100.75,5071.57,5077.43,61523510
ADX,20141008,5116.79,5117.5,5075.23,5083.61,42975691
ADX,20141007,5111.25,5140.26,5093.87,5116.79,27611370
ADX,20141002,5130.23,5132.96,5084.94,5111.25,83668712
ADX,20141001,5106.29,5130.23,5106.29,5130.23,54567049
ADX,20140930,5102.32,5125.28,5096.61,5106.29,74726371
ADX,20140929,5074.77,5104.22,5074.77,5102.32,112852703
ADX,20140928,5127.6,5146.05,5073.45,5074.77,87553660
ADX,20140925,5112.07,5130.37,5097.72,5127.6,58050294
ADX,20140924,5119.07,5143.31,5090.53,5112.07,75269757
ADX,20140923,5149.8,5175.87,5119.07,5119.07,54937973
ADX,20140922,5174.33,5190.5,5142.33,5149.8,50449914
ADX,20140921,5233.18,5241,5173.96,5174.33,106078138
ADX,20140918,5171.73,5233.18,5162.27,5233.18,178623081
ADX,20140917,5149.58,5175.94,5145.5,5171.73,91310534
ADX,20140916,5156.99,5188.14,5147.14,5149.58,86667393
ADX,20140915,5159.67,5181.17,5132.22,5156.99,92555632
ADX,20140914,5180.23,5182.25,5147.03,5159.67,40981846
ADX,20140911,5115.99,5180.23,5089.85,5180.23,78484595
ADX,20140910,5168.05,5199.67,5094.35,5115.99,209328411
ADX,20140909,5186.38,5201.53,5166.56,5168.05,91677778
ADX,20140908,5160.92,5189.77,5143.38,5186.38,123690269
ADX,20140907,5141.18,5185.93,5138.36,5160.92,80808966
ADX,20140904,5180.71,5193.55,5136.83,5141.18,118649459
ADX,20140903,5129.07,5190.85,5128.21,5180.71,67147702
ADX,20140902,5128.57,5156.16,5126.89,5129.07,100744345
ADX,20140901,5082.72,5150.85,5082.72,5128.57,177648098
ADX,20140831,5070.97,5115.41,5068.25,5082.72,73111921
ADX,20140828,5128.82,5143.48,5070.11,5070.97,82139391
ADX,20140827,5115.5,5149.51,5101.65,5128.82,131108507
ADX,20140826,5079.12,5116.17,5068.06,5115.5,57484775
ADX,20140825,5081.73,5107.94,5078.46,5079.12,91333768
ADX,20140824,5051.27,5094.57,5043.92,5081.73,121701523
ADX,20140821,5055.06,5087.27,5037.96,5051.27,62814652
ADX,20140820,5053.4,5063.47,5038.54,5055.06,51201884
ADX,20140819,5051.53,5093.16,5045.47,5053.4,84461499
ADX,20140818,5016.54,5054.1,5007.9,5051.53,77766753
ADX,20140817,5052.94,5058.01,5004.52,5016.54,30452904
ADX,20140814,5003.03,5076.3,5001.5,5052.94,57768314
ADX,20140813,4987.37,5031.03,4969.33,5003.03,34158982
ADX,20140812,4997.59,5009.18,4982.8,4987.37,50031568
ADX,20140811,4943.2,4997.59,4915.1,4997.59,59680260
ADX,20140810,4925.14,4977.64,4920.55,4943.2,40989349
ADX,20140807,4916.23,4926.97,4896.48,4925.14,38215283
ADX,20140806,4962.72,4962.72,4912.99,4916.23,61843570
ADX,20140805,4984.27,4986.1,4950.01,4962.72,111216539
ADX,20140804,4992.52,5020,4984.27,4984.27,119982630
ADX,20140803,5054.95,5054.95,4989.91,4992.52,72137128
ADX,20140731,5005.21,5054.95,4976.16,5054.95,43489330
ADX,20140727,4952.96,5010.04,4934.42,5005.21,25947193
ADX,20140724,4964.15,4972.15,4918.01,4952.96,70077960
ADX,20140723,4977.22,4985.66,4941.91,4964.15,59649929
ADX,20140722,4987.83,4990.09,4928.9,4977.22,96817146
ADX,20140721,4914.95,4987.83,4914.95,4987.83,143852913
ADX,20140720,5033.18,5038.82,4907.71,4914.95,186711820
ADX,20140717,4985.5,5033.99,4979.52,5033.18,139648718
ADX,20140716,4927.62,5002.9,4926.03,4985.5,170839478
ADX,20140715,4914.23,4948.42,4899.99,4927.62,200956595
ADX,20140714,4841.07,4914.28,4837.62,4914.23,265481385
ADX,20140713,4847.14,4865.12,4818.32,4841.07,110110307
ADX,20140710,4817.45,4862.79,4809.74,4847.14,140713208
ADX,20140709,4829.15,4839.29,4812.92,4817.45,65626942
ADX,20140708,4862.34,4862.85,4817.9,4829.15,99010316
ADX,20140707,4849.47,4871.54,4833.78,4862.34,217361335
ADX,20140706,4770.74,4849.69,4770.74,4849.47,266665199
ADX,20140703,4806.75,4818.37,4733.9,4770.74,374292539
ADX,20140702,4579.4,4806.97,4579.4,4806.75,509452006
ADX,20140701,4551.02,4600.35,4452.83,4579.4,322733427
ADX,20140630,4647.57,4650.69,4529.54,4551.02,190812280
ADX,20140629,4664.77,4673.66,4631.1,4647.57,65704971
ADX,20140626,4639.41,4715.58,4615.32,4664.77,129968842
ADX,20140625,4553.31,4697.43,4548.85,4639.41,292082737
ADX,20140624,4709.63,4710.34,4510.12,4553.31,220593349
ADX,20140623,4803.8,4803.92,4666.4,4709.63,149743513
ADX,20140622,4803.79,4876.4,4796.81,4803.8,109963330
ADX,20140619,4781.28,4878.17,4780.1,4803.79,157044708
ADX,20140618,4749.04,4811.64,4743.49,4781.28,163940680
ADX,20140617,4783.38,4792.33,4747.56,4749.04,167422882
ADX,20140616,4831.57,4841.75,4710.51,4783.38,188937110
ADX,20140615,4931.78,4931.78,4831.57,4831.57,422133726
ADX,20140612,4876.49,4931.78,4870.57,4931.78,245141874
ADX,20140611,4869.67,4929.43,4828.07,4876.49,251080279
ADX,20140610,4948.1,4954.84,4822.7,4869.67,196826280
ADX,20140609,4997.86,4997.86,4895.51,4948.1,174728782
ADX,20140608,5055.42,5055.42,4997.86,4997.86,143801402
ADX,20140605,5019.93,5075.82,5015.86,5055.42,103725616
ADX,20140604,5067.41,5073.56,5013.89,5018.96,201310790
ADX,20140603,5133.54,5172.29,5036.05,5063.96,553722762
ADX,20140602,5159.97,5197.82,5127.84,5133.54,262614877
ADX,20140601,5234.61,5234.61,5154.71,5157.66,538524865
ADX,20140529,4989.54,5255.35,4989.54,5253.41,543445535
ADX,20140528,5106,5142.12,4969.41,4977.67,335993839
ADX,20140527,5043.14,5133.15,5019.98,5098.58,253746064
ADX,20140526,4928.68,5048.58,4919.95,5048.58,167239915
ADX,20140522,4841.37,4928.21,4834.13,4925.71,166035969
ADX,20140521,4749.87,4831.48,4739.04,4831.48,173559884
ADX,20140520,4866.96,4879.92,4740.86,4749.87,263547395
ADX,20140519,4986.09,4993.56,4851.75,4869.57,203663542
