<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
TASI,20000223,1978.91,1978.91,1978.91,1978.91,1594554
TASI,20000222,1978.59,1978.59,1978.59,1978.59,1630477
TASI,20000221,1989.68,1989.68,1989.68,1989.68,2157293
TASI,20000220,1963.04,1963.04,1963.04,1963.04,1697196
TASI,20000219,1968.64,1968.64,1968.64,1968.64,2626662
TASI,20000217,2018.88,2018.88,2018.88,2018.88,965868
TASI,20000216,2017.47,2017.47,2017.47,2017.47,2733616
TASI,20000215,2029.25,2029.25,2029.25,2029.25,3478552
TASI,20000214,2058.38,2058.38,2058.38,2058.38,4362258
TASI,20000213,2049.8,2049.8,2049.8,2049.8,3133198
TASI,20000212,2043.24,2043.24,2043.24,2043.24,2388408
TASI,20000210,2035.67,2035.67,2035.67,2035.67,1079087
TASI,20000209,2036.1,2036.1,2036.1,2036.1,1683757
TASI,20000208,2043.82,2043.82,2043.82,2043.82,4124511
TASI,20000207,2037.28,2037.28,2037.28,2037.28,3015515
TASI,20000206,2028.58,2028.58,2028.58,2028.58,2433253
TASI,20000205,2003.39,2003.39,2003.39,2003.39,2133479
TASI,20000203,1995.23,1995.23,1995.23,1995.23,1343490
TASI,20000202,1994.42,1994.42,1994.42,1994.42,1785282
TASI,20000201,1986.13,1986.13,1986.13,1986.13,1974660
TASI,20000131,1990.4,1990.4,1990.4,1990.4,2213061
TASI,20000130,1954.52,1954.52,1954.52,1954.52,2573186
TASI,20000129,2008.29,2008.29,2008.29,2008.29,2899518
TASI,20000127,2040.24,2040.24,2040.24,2040.24,1700904
TASI,20000126,2045.12,2045.12,2045.12,2045.12,3055378
TASI,20000125,2064.08,2064.08,2064.08,2064.08,2831991
TASI,20000124,2058.82,2058.82,2058.82,2058.82,2940322
TASI,20000123,2077.99,2077.99,2077.99,2077.99,3110862
TASI,20000122,2098.18,2098.18,2098.18,2098.18,3930213
TASI,20000120,2105.11,2105.11,2105.11,2105.11,1913699
TASI,20000119,2097.89,2097.89,2097.89,2097.89,3983683
TASI,20000118,2071.86,2071.86,2071.86,2071.86,3406879
TASI,20000117,2082.74,2082.74,2082.74,2082.74,3515198
TASI,20000116,2058.34,2058.34,2058.34,2058.34,3181325
TASI,20000115,2079.43,2079.43,2079.43,2079.43,3650798
TASI,20000113,2061.2,2061.2,2061.2,2061.2,956069
TASI,20000112,2051.3,2051.3,2051.3,2051.3,1479228
TASI,19991229,2028.53,2028.53,2028.53,2028.53,3048501
TASI,19991228,2006.31,2006.31,2006.31,2006.31,1817303
TASI,19991227,1995.02,1995.02,1995.02,1995.02,1820243
TASI,19991226,2001.08,2001.08,2001.08,2001.08,2107979
TASI,19991225,1984.27,1984.27,1984.27,1984.27,2107979
TASI,19991223,1965.38,1965.38,1965.38,1965.38,894451
TASI,19991222,1956.57,1956.57,1956.57,1956.57,2947365
TASI,19991221,1944.11,1944.11,1944.11,1944.11,4198419
TASI,19991220,1972.56,1972.56,1972.56,1972.56,4661762
TASI,19991219,1984.17,1984.17,1984.17,1984.17,6190289
TASI,19991218,1987.29,1987.29,1987.29,1987.29,3504526
TASI,19991216,1974.05,1974.05,1974.05,1974.05,1025046
TASI,19991215,1971.61,1971.61,1971.61,1971.61,2076787
TASI,19991214,1976.71,1976.71,1976.71,1976.71,4033819
TASI,19991213,1983.89,1983.89,1983.89,1983.89,4964277
TASI,19991212,1991.76,1991.76,1991.76,1991.76,3654662
TASI,19991211,1999.43,1999.43,1999.43,1999.43,3479457
TASI,19991209,1977.06,1977.06,1977.06,1977.06,3419248
TASI,19991208,1963.48,1963.48,1963.48,1963.48,2495650
TASI,19991207,1955.06,1955.06,1955.06,1955.06,3324902
TASI,19991206,1961.22,1961.22,1961.22,1961.22,5294111
TASI,19991205,1953.02,1953.02,1953.02,1953.02,5379330
TASI,19991204,1931.18,1931.18,1931.18,1931.18,2586445
TASI,19991202,1924.71,1924.71,1924.71,1924.71,1342407
TASI,19991201,1914.45,1914.45,1914.45,1914.45,0
TASI,19991130,1896.38,1896.38,1896.38,1896.38,3185245
TASI,19991129,1925.66,1925.66,1925.66,1925.66,2086603
TASI,19991128,1937.13,1937.13,1937.13,1937.13,2374621
